Serializing 860001 elements to byte tensors and concatenating them all ...
Serialized dataset takes 505.05 MiB
Worker 1 obtains a dataset of length=860001 from its local leader.
  time      PID  rss     pss     uss     shared    shared_file
 24532  1534036  288.0M  100.5M  67.6M   220.4M    111.0M
 24532  1534037  288.2M  100.5M  67.6M   220.6M    111.2M
 24532  1534038  288.7M  100.6M  67.6M   221.1M    111.7M
 24532  1534039  288.6M  100.6M  67.6M   221.0M    111.6M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24534  1533910  1.7G    1.5G    1.4G    231.9M    231.9M
 24534  1534032  294.9M  101.5M  67.8M   227.1M    117.9M
 24534  1534033  295.7M  101.6M  67.8M   227.8M    118.6M
 24534  1534034  296.2M  101.7M  67.8M   228.3M    119.1M
 24534  1534035  296.0M  101.6M  67.8M   228.1M    118.9M
 24534  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24534  1534036  296.4M  101.4M  67.6M   228.8M    119.4M
 24534  1534037  296.6M  101.4M  67.6M   229.0M    119.6M
 24534  1534038  297.2M  101.6M  67.6M   229.6M    120.2M
 24534  1534039  297.0M  101.5M  67.6M   229.4M    119.9M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24535  1533910  1.7G    1.5G    1.4G    241.8M    241.8M
 24535  1534032  304.9M  102.6M  67.8M   237.1M    127.9M
 24535  1534033  305.5M  102.7M  67.8M   237.6M    128.4M
 24535  1534034  305.9M  102.8M  67.8M   238.1M    128.9M
 24535  1534035  305.7M  102.7M  67.8M   237.9M    128.7M
 24535  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24535  1534036  306.1M  102.5M  67.6M   238.5M    129.1M
 24535  1534037  306.3M  102.5M  67.6M   238.7M    129.3M
 24535  1534038  306.8M  102.6M  67.6M   239.2M    129.8M
 24535  1534039  306.7M  102.6M  67.6M   239.1M    129.7M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24536  1533910  1.7G    1.5G    1.4G    250.6M    250.6M
 24536  1534032  313.5M  103.5M  67.8M   245.7M    136.5M
 24536  1534033  314.3M  103.6M  67.8M   246.4M    137.2M
 24536  1534034  314.9M  103.8M  67.8M   247.0M    137.8M
 24536  1534035  314.6M  103.6M  67.8M   246.8M    137.6M
 24536  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24536  1534036  315.2M  103.5M  67.6M   247.6M    138.2M
 24536  1534037  315.4M  103.6M  67.6M   247.9M    138.4M
 24536  1534038  316.0M  103.7M  67.6M   248.4M    138.9M
 24536  1534039  315.8M  103.6M  67.6M   248.2M    138.7M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24538  1533910  1.7G    1.4G    1.4G    260.9M    260.9M
 24538  1534032  324.1M  104.7M  67.8M   256.3M    147.1M
 24538  1534033  324.6M  104.8M  67.8M   256.8M    147.6M
 24538  1534034  325.1M  104.9M  67.8M   257.3M    148.1M
 24538  1534035  324.9M  104.8M  67.8M   257.0M    147.8M
 24538  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24538  1534036  325.3M  104.7M  67.6M   257.7M    148.2M
 24538  1534037  325.4M  104.7M  67.6M   257.9M    148.4M
 24538  1534038  325.9M  104.7M  67.6M   258.3M    148.9M
 24538  1534039  325.8M  104.7M  67.6M   258.2M    148.8M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24539  1533910  1.7G    1.4G    1.4G    269.2M    269.2M
 24539  1534032  332.3M  105.6M  67.8M   264.5M    155.3M
 24539  1534033  332.7M  105.7M  67.8M   264.9M    155.7M
 24539  1534034  333.4M  105.9M  67.8M   265.6M    156.4M
 24539  1534035  333.2M  105.7M  67.8M   265.3M    156.1M
 24539  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24539  1534036  333.9M  105.6M  67.6M   266.3M    156.9M
 24539  1534037  334.3M  105.7M  67.6M   266.7M    157.3M
 24539  1534038  335.0M  105.8M  67.6M   267.4M    158.0M
 24539  1534039  334.9M  105.7M  67.6M   267.3M    157.9M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24541  1533910  1.7G    1.4G    1.4G    278.8M    278.8M
 24541  1534032  341.9M  106.7M  67.8M   274.1M    164.9M
 24541  1534033  342.2M  106.7M  67.8M   274.4M    165.2M
 24541  1534034  342.6M  106.8M  67.8M   274.8M    165.6M
 24541  1534035  342.5M  106.7M  67.8M   274.6M    165.4M
 24541  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24541  1534036  342.8M  106.6M  67.6M   275.2M    165.8M
 24541  1534037  343.1M  106.6M  67.6M   275.5M    166.1M
 24541  1534038  343.5M  106.7M  67.6M   275.9M    166.5M
 24541  1534039  343.5M  106.7M  67.6M   275.9M    166.5M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24542  1533910  1.7G    1.4G    1.4G    286.8M    286.8M
 24542  1534032  350.0M  107.6M  67.8M   282.1M    172.9M
 24542  1534033  350.4M  107.6M  67.8M   282.5M    173.3M
 24542  1534034  350.8M  107.7M  67.8M   283.0M    173.8M
 24542  1534035  350.7M  107.7M  67.8M   282.8M    173.6M
 24542  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24542  1534036  351.1M  107.5M  67.6M   283.5M    174.1M
 24542  1534037  351.6M  107.6M  67.6M   284.0M    174.6M
 24542  1534038  352.4M  107.7M  67.6M   284.8M    175.4M
 24542  1534039  352.4M  107.7M  67.6M   284.8M    175.4M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24543  1533910  1.7G    1.4G    1.4G    295.8M    295.8M
 24543  1534032  358.9M  108.6M  67.8M   291.1M    181.9M
 24543  1534033  359.2M  108.6M  67.8M   291.4M    182.2M
 24543  1534034  359.5M  108.7M  67.8M   291.6M    182.4M
 24543  1534035  359.4M  108.6M  67.8M   291.6M    182.4M
 24543  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24543  1534036  359.6M  108.5M  67.6M   292.0M    182.6M
 24543  1534037  359.9M  108.5M  67.6M   292.4M    182.9M
 24543  1534038  360.5M  108.6M  67.6M   292.9M    183.4M
 24543  1534039  360.5M  108.6M  67.6M   292.9M    183.5M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24545  1533910  1.7G    1.4G    1.4G    304.1M    304.1M
 24545  1534032  367.2M  109.5M  67.8M   299.3M    190.1M
 24545  1534033  367.6M  109.5M  67.8M   299.8M    190.6M
 24545  1534034  368.2M  109.7M  67.8M   300.3M    191.1M
 24545  1534035  368.0M  109.6M  67.8M   300.1M    190.9M
 24545  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24545  1534036  368.3M  109.4M  67.6M   300.7M    191.2M
 24545  1534037  368.6M  109.5M  67.6M   301.0M    191.6M
 24545  1534038  369.0M  109.5M  67.6M   301.4M    191.9M
 24545  1534039  369.0M  109.5M  67.6M   301.4M    192.0M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24546  1533910  1.7G    1.4G    1.4G    311.9M    311.9M
 24546  1534032  375.0M  110.4M  67.8M   307.1M    197.9M
 24546  1534033  375.4M  110.4M  67.8M   307.6M    198.4M
 24546  1534034  375.9M  110.5M  67.8M   308.0M    198.8M
 24546  1534035  375.8M  110.4M  67.8M   308.0M    198.8M
 24546  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24546  1534036  376.0M  110.3M  67.6M   308.4M    199.0M
 24546  1534037  376.3M  110.3M  67.6M   308.7M    199.3M
 24546  1534038  376.6M  110.4M  67.6M   309.1M    199.6M
 24546  1534039  376.7M  110.4M  67.6M   309.1M    199.7M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24547  1533910  1.7G    1.4G    1.4G    320.1M    320.1M
 24547  1534032  383.2M  111.3M  67.8M   315.4M    206.2M
 24547  1534033  383.6M  111.3M  67.8M   315.8M    206.6M
 24547  1534034  384.0M  111.4M  67.8M   316.1M    206.9M
 24547  1534035  383.9M  111.3M  67.8M   316.0M    206.8M
 24547  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24547  1534036  384.1M  111.2M  67.6M   316.5M    207.1M
 24547  1534037  384.7M  111.3M  67.6M   317.1M    207.7M
 24547  1534038  385.1M  111.4M  67.6M   317.6M    208.1M
 24547  1534039  385.1M  111.3M  67.6M   317.6M    208.1M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24549  1533910  1.7G    1.4G    1.3G    328.6M    328.6M
 24549  1534032  391.3M  112.2M  67.8M   323.4M    214.2M
 24549  1534033  392.6M  112.4M  67.8M   324.8M    215.6M
 24549  1534034  393.5M  112.5M  67.8M   325.6M    216.4M
 24549  1534035  393.2M  112.4M  67.8M   325.4M    216.2M
 24549  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24549  1534036  393.9M  112.3M  67.6M   326.3M    216.9M
 24549  1534037  395.2M  112.5M  67.6M   327.6M    218.2M
 24549  1534038  396.0M  112.6M  67.6M   328.4M    219.0M
 24549  1534039  395.9M  112.5M  67.6M   328.3M    218.9M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24550  1533910  1.7G    1.4G    1.3G    342.2M    342.2M
 24550  1534032  405.3M  113.8M  67.9M   337.4M    228.2M
 24550  1534033  405.9M  113.9M  67.9M   338.1M    228.9M
 24550  1534034  406.4M  113.9M  67.9M   338.5M    229.3M
 24550  1534035  406.2M  113.9M  67.9M   338.3M    229.1M
 24550  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24550  1534036  406.4M  113.7M  67.7M   338.8M    229.4M
 24550  1534037  407.5M  113.9M  67.6M   339.9M    230.5M
 24550  1534038  408.1M  113.9M  67.6M   340.4M    231.0M
 24550  1534039  408.1M  113.9M  67.6M   340.4M    231.0M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24552  1533910  1.7G    1.4G    1.3G    356.4M    356.4M
 24552  1534032  419.4M  115.3M  67.9M   351.6M    242.4M
 24552  1534033  419.9M  115.4M  67.9M   352.1M    242.9M
 24552  1534034  420.2M  115.4M  67.9M   352.3M    243.1M
 24552  1534035  420.1M  115.4M  67.9M   352.3M    243.1M
 24552  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24552  1534036  420.2M  115.2M  67.7M   352.6M    243.2M
 24552  1534037  420.8M  115.3M  67.6M   353.2M    243.7M
 24552  1534038  421.1M  115.4M  67.6M   353.5M    244.1M
 24552  1534039  421.1M  115.3M  67.6M   353.4M    244.0M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24553  1533910  1.7G    1.4G    1.3G    365.0M    365.0M
 24553  1534032  427.8M  116.3M  67.9M   359.9M    250.8M
 24553  1534033  428.8M  116.4M  67.9M   360.9M    251.7M
 24553  1534034  429.2M  116.5M  67.9M   361.3M    252.1M
 24553  1534035  429.2M  116.4M  67.9M   361.3M    252.1M
 24553  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24553  1534036  429.4M  116.3M  67.7M   361.7M    252.3M
 24553  1534037  430.0M  116.3M  67.6M   362.4M    253.0M
 24553  1534038  430.5M  116.4M  67.6M   362.9M    253.4M
 24553  1534039  430.4M  116.4M  67.6M   362.8M    253.4M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24554  1533910  1.7G    1.3G    1.3G    375.8M    375.8M
 24554  1534032  438.8M  117.5M  67.9M   370.9M    261.8M
 24554  1534033  439.4M  117.6M  67.9M   371.5M    262.3M
 24554  1534034  439.8M  117.6M  67.9M   371.9M    262.7M
 24554  1534035  439.7M  117.6M  67.9M   371.8M    262.6M
 24554  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24554  1534036  439.9M  117.4M  67.7M   372.3M    262.9M
 24554  1534037  440.7M  117.5M  67.6M   373.0M    263.6M
 24554  1534038  441.0M  117.6M  67.6M   373.4M    263.9M
 24554  1534039  441.1M  117.5M  67.6M   373.4M    264.0M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24556  1533910  1.7G    1.3G    1.3G    386.8M    386.8M
 24556  1534032  449.8M  118.7M  67.9M   381.9M    272.7M
 24556  1534033  450.5M  118.8M  67.9M   382.6M    273.4M
 24556  1534034  451.0M  118.9M  67.9M   383.1M    273.9M
 24556  1534035  451.0M  118.8M  67.9M   383.1M    273.9M
 24556  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24556  1534036  451.1M  118.7M  67.7M   383.5M    274.1M
 24556  1534037  451.7M  118.7M  67.6M   384.1M    274.7M
 24556  1534038  452.6M  118.9M  67.6M   384.9M    275.5M
 24556  1534039  452.7M  118.9M  67.6M   385.1M    275.6M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24557  1533910  1.7G    1.3G    1.3G    397.8M    397.8M
 24557  1534032  460.9M  119.9M  67.9M   393.0M    283.8M
 24557  1534033  461.4M  120.0M  67.9M   393.6M    284.4M
 24557  1534034  461.8M  120.1M  67.9M   393.9M    284.7M
 24557  1534035  461.8M  120.0M  67.9M   393.9M    284.7M
 24557  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24557  1534036  462.0M  119.9M  67.7M   394.3M    284.9M
 24557  1534037  462.5M  119.9M  67.6M   394.9M    285.4M
 24557  1534038  463.1M  120.1M  67.6M   395.4M    286.0M
 24557  1534039  463.1M  120.0M  67.6M   395.5M    286.1M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24559  1533910  1.7G    1.3G    1.3G    406.8M    406.8M
 24559  1534032  469.9M  120.9M  67.9M   402.0M    292.8M
 24559  1534033  470.4M  121.0M  67.9M   402.5M    293.3M
 24559  1534034  470.6M  121.0M  67.9M   402.7M    293.5M
 24559  1534035  470.6M  121.0M  67.9M   402.8M    293.6M
 24559  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24559  1534036  470.7M  120.9M  67.7M   403.1M    293.7M
 24559  1534037  471.1M  120.9M  67.6M   403.5M    294.1M
 24559  1534038  471.5M  121.0M  67.6M   403.9M    294.4M
 24559  1534039  471.8M  121.0M  67.6M   404.2M    294.7M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24560  1533910  1.7G    1.3G    1.3G    414.5M    414.5M
 24560  1534032  477.7M  121.8M  67.9M   409.8M    300.6M
 24560  1534033  478.3M  121.9M  67.9M   410.4M    301.2M
 24560  1534034  478.5M  121.9M  67.9M   410.6M    301.4M
 24560  1534035  478.6M  121.9M  67.9M   410.7M    301.5M
 24560  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24560  1534036  478.7M  121.7M  67.7M   411.1M    301.7M
 24560  1534037  479.3M  121.8M  67.6M   411.7M    302.2M
 24560  1534038  479.6M  121.8M  67.6M   412.0M    302.6M
 24560  1534039  479.9M  121.9M  67.6M   412.2M    302.8M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24561  1533910  1.7G    1.3G    1.3G    422.9M    422.9M
 24561  1534032  485.9M  122.7M  67.9M   418.1M    308.9M
 24561  1534033  486.6M  122.8M  67.9M   418.7M    309.5M
 24561  1534034  486.8M  122.8M  67.9M   419.0M    309.8M
 24561  1534035  487.0M  122.8M  67.9M   419.1M    309.9M
 24561  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24561  1534036  487.1M  122.7M  67.7M   419.5M    310.1M
 24561  1534037  487.8M  122.7M  67.6M   420.2M    310.7M
 24561  1534038  488.3M  122.8M  67.6M   420.7M    311.2M
 24561  1534039  488.6M  122.9M  67.6M   420.9M    311.5M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24563  1533910  1.7G    1.3G    1.2G    433.6M    433.6M
 24563  1534032  496.3M  123.9M  67.9M   428.4M    319.2M
 24563  1534033  497.4M  124.0M  67.9M   429.6M    320.4M
 24563  1534034  497.8M  124.1M  67.9M   429.9M    320.7M
 24563  1534035  497.9M  124.1M  67.9M   430.0M    320.8M
 24563  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24563  1534036  498.0M  123.9M  67.7M   430.3M    320.9M
 24563  1534037  499.2M  124.0M  67.6M   431.5M    322.1M
 24563  1534038  499.8M  124.1M  67.6M   432.2M    322.7M
 24563  1534039  500.3M  124.2M  67.6M   432.7M    323.2M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24564  1533910  1.7G    1.3G    1.2G    447.4M    447.4M
 24564  1534032  510.2M  125.4M  67.9M   442.3M    333.1M
 24564  1534033  511.3M  125.6M  67.9M   443.4M    334.2M
 24564  1534034  511.5M  125.6M  67.9M   443.6M    334.4M
 24564  1534035  511.5M  125.6M  67.9M   443.6M    334.4M
 24564  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24564  1534036  511.7M  125.4M  67.7M   444.1M    334.7M
 24564  1534037  512.7M  125.5M  67.6M   445.1M    335.7M
 24564  1534038  513.3M  125.6M  67.6M   445.7M    336.2M
 24564  1534039  513.7M  125.7M  67.6M   446.1M    336.6M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24566  1533910  1.7G    1.3G    1.2G    460.0M    460.0M
 24566  1534032  522.8M  126.8M  67.9M   454.9M    345.7M
 24566  1534033  523.8M  127.0M  67.9M   455.9M    346.7M
 24566  1534034  524.0M  127.0M  67.9M   456.1M    346.9M
 24566  1534035  524.0M  127.0M  67.9M   456.1M    346.9M
 24566  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24566  1534036  524.2M  126.8M  67.7M   456.5M    347.1M
 24566  1534037  525.0M  126.9M  67.6M   457.4M    347.9M
 24566  1534038  525.6M  127.0M  67.6M   458.0M    348.6M
 24566  1534039  526.1M  127.1M  67.6M   458.5M    349.1M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24567  1533910  1.7G    1.3G    1.2G    470.6M    470.6M
 24567  1534032  533.5M  128.0M  67.9M   465.6M    356.4M
 24567  1534033  534.2M  128.1M  67.9M   466.3M    357.1M
 24567  1534034  534.5M  128.1M  67.9M   466.6M    357.4M
 24567  1534035  534.5M  128.1M  67.9M   466.6M    357.4M
 24567  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24567  1534036  534.6M  127.9M  67.7M   466.9M    357.5M
 24567  1534037  535.2M  128.0M  67.6M   467.6M    358.2M
 24567  1534038  535.9M  128.2M  67.6M   468.2M    358.8M
 24567  1534039  536.4M  128.2M  67.6M   468.8M    359.3M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24569  1533910  1.7G    1.3G    1.2G    482.6M    482.6M
 24569  1534032  545.5M  129.3M  67.9M   477.6M    368.4M
 24569  1534033  546.0M  129.4M  67.9M   478.1M    368.9M
 24569  1534034  546.3M  129.4M  67.9M   478.4M    369.2M
 24569  1534035  546.2M  129.4M  67.9M   478.3M    369.1M
 24569  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24569  1534036  546.4M  129.3M  67.7M   478.7M    369.3M
 24569  1534037  546.9M  129.3M  67.6M   479.3M    369.9M
 24569  1534038  547.3M  129.4M  67.6M   479.7M    370.2M
 24569  1534039  547.7M  129.5M  67.6M   480.1M    370.6M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24570  1533910  1.7G    1.3G    1.2G    490.4M    490.4M
 24570  1534032  553.3M  130.2M  67.9M   485.4M    376.2M
 24570  1534033  553.9M  130.3M  67.9M   486.0M    376.8M
 24570  1534034  554.1M  130.3M  67.9M   486.3M    377.1M
 24570  1534035  554.1M  130.3M  67.9M   486.2M    377.0M
 24570  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24570  1534036  554.2M  130.1M  67.7M   486.6M    377.2M
 24570  1534037  555.0M  130.2M  67.6M   487.4M    377.9M
 24570  1534038  555.4M  130.3M  67.6M   487.8M    378.4M
 24570  1534039  555.7M  130.4M  67.6M   488.1M    378.7M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24571  1533910  1.7G    1.2G    1.2G    497.7M    497.7M
 24571  1534032  560.6M  131.0M  67.9M   492.7M    383.5M
 24571  1534033  561.1M  131.1M  67.9M   493.3M    384.1M
 24571  1534034  561.5M  131.1M  67.9M   493.6M    384.4M
 24571  1534035  561.3M  131.1M  67.9M   493.5M    384.2M
 24571  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24571  1534036  561.4M  130.9M  67.7M   493.8M    384.4M
 24571  1534037  562.0M  131.0M  67.6M   494.4M    384.9M
 24571  1534038  562.5M  131.1M  67.6M   494.9M    385.4M
 24571  1534039  562.7M  131.1M  67.6M   495.1M    385.6M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24573  1533910  1.7G    1.2G    1.2G    505.6M    505.6M
 24573  1534032  568.4M  131.9M  67.9M   500.5M    391.3M
 24573  1534033  569.0M  132.0M  67.9M   501.1M    391.9M
 24573  1534034  569.3M  132.0M  67.9M   501.5M    392.2M
 24573  1534035  569.3M  132.0M  67.9M   501.4M    392.2M
 24573  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24573  1534036  569.4M  131.8M  67.7M   501.8M    392.4M
 24573  1534037  570.0M  131.9M  67.6M   502.4M    393.0M
 24573  1534038  570.7M  132.0M  67.6M   503.1M    393.6M
 24573  1534039  570.9M  132.0M  67.6M   503.2M    393.8M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24574  1533910  1.7G    1.2G    1.2G    513.1M    513.1M
 24574  1534032  576.1M  132.7M  67.9M   508.2M    399.0M
 24574  1534033  576.6M  132.8M  67.9M   508.7M    399.5M
 24574  1534034  576.8M  132.8M  67.9M   508.9M    399.7M
 24574  1534035  576.8M  132.8M  67.9M   509.0M    399.8M
 24574  1533911  374.2M  220.0M  192.6M  181.6M    181.6M
 24574  1534036  576.9M  132.6M  67.7M   509.2M    399.8M
 24574  1534037  577.3M  132.7M  67.6M   509.7M    400.2M
 24574  1534038  577.7M  132.8M  67.6M   510.1M    400.7M
 24574  1534039  577.9M  132.8M  67.6M   510.3M    400.9M
  time      PID  rss     pss     uss     shared    shared_file
------  -------  ------  ------  ------  --------  -------------
 24576  1533910  1.7G    1.2G    1.2G    519.9M    519.9M
 24576  1534032  582.6M  133.5M  67.9M   514.7M    405.5M
 24576  1534033  583.4M  133.6M  67.9M   515.5M    406.3M
 24576  1534034  583.6M  133.6M  67.9M   515.8M    406.6M
 24576  1534035  583.7M  133.6M  67.9M   515.8M    406.6M
